episode,task_id,task_type,student_id,demographic_group,correct,dissonance
39,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_A_low,A,False,0.0
40,synth_open_ended_12,OPEN_ENDED,student_A_mid,A,True,0.0
41,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_B_mid,B,True,0.0
42,open_fairness_1,OPEN_ENDED,student_A_low,A,False,0.0
43,dilemma_1,ETHICAL_DILEMMA,student_B_high,B,False,0.0
44,synth_open_ended_3,OPEN_ENDED,student_B_low,B,False,0.0
45,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_B_low,B,False,0.0
46,synth_open_ended_15,OPEN_ENDED,student_A_high,A,True,0.0
47,open_math_1,OPEN_ENDED,student_A_low,A,True,0.0
48,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_A_high,A,False,0.0
49,synth_open_ended_3,OPEN_ENDED,student_A_low,A,True,0.0
50,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_low,B,False,0.0
51,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_B_high,B,True,0.0
52,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_low,A,False,0.0
53,open_fairness_1,OPEN_ENDED,student_A_high,A,True,0.0
54,open_fairness_1,OPEN_ENDED,student_A_low,A,True,0.0
55,synth_open_ended_3,OPEN_ENDED,student_B_mid,B,True,0.0
56,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_A_mid,A,False,0.0
57,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_A_high,A,True,0.0
58,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_mid,A,False,0.0
59,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_A_mid,A,True,0.0
60,synth_open_ended_16,OPEN_ENDED,student_B_mid,B,True,0.0
61,mcq_ethics_1,MCQ,student_B_low,B,False,0.0
62,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_B_high,B,False,0.0
63,synth_open_ended_12,OPEN_ENDED,student_B_low,B,True,0.0
64,mcq_ml_1,MCQ,student_A_low,A,True,0.0
65,synth_open_ended_12,OPEN_ENDED,student_A_high,A,True,0.0
66,open_privacy_1,OPEN_ENDED,student_B_mid,B,False,0.0
67,mcq_ml_1,MCQ,student_A_mid,A,True,0.0
68,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
69,synth_open_ended_19,OPEN_ENDED,student_A_low,A,True,0.0
70,mcq_privacy_1,MCQ,student_B_mid,B,True,0.0
71,mcq_ml_1,MCQ,student_B_high,B,True,0.0
72,synth_open_ended_13,OPEN_ENDED,student_B_mid,B,False,0.0
73,synth_open_ended_8,OPEN_ENDED,student_A_mid,A,False,0.0
74,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_B_high,B,True,0.0
75,open_math_1,OPEN_ENDED,student_A_low,A,True,0.0
76,synth_open_ended_3,OPEN_ENDED,student_B_mid,B,False,0.0
77,synth_mcq_18,MCQ,student_B_mid,B,False,0.0
78,synth_open_ended_16,OPEN_ENDED,student_A_low,A,True,0.0
79,dilemma_3,ETHICAL_DILEMMA,student_A_high,A,False,0.0
80,dilemma_1,ETHICAL_DILEMMA,student_A_mid,A,False,0.0
81,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_A_mid,A,True,0.0
82,synth_open_ended_1,OPEN_ENDED,student_A_high,A,True,0.0
83,synth_open_ended_12,OPEN_ENDED,student_B_mid,B,True,0.0
84,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_B_low,B,False,0.0
85,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_A_low,A,False,0.0
86,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_B_low,B,False,0.0
87,synth_open_ended_1,OPEN_ENDED,student_A_high,A,True,0.0
88,open_privacy_1,OPEN_ENDED,student_A_low,A,True,0.0
89,dilemma_1,ETHICAL_DILEMMA,student_B_high,B,True,0.0
90,mcq_ml_1,MCQ,student_A_high,A,True,0.0
91,open_math_1,OPEN_ENDED,student_A_mid,A,True,0.0
92,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_A_mid,A,False,0.0
93,synth_open_ended_19,OPEN_ENDED,student_A_low,A,True,0.0
94,open_ethics_1,OPEN_ENDED,student_B_high,B,True,0.0
95,synth_open_ended_3,OPEN_ENDED,student_A_low,A,True,0.0
96,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_A_low,A,True,0.0
97,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_mid,A,True,0.0
98,mcq_ml_1,MCQ,student_B_low,B,True,0.0
99,dilemma_2,ETHICAL_DILEMMA,student_A_low,A,True,0.0
