episode,task_id,task_type,student_id,demographic_group,correct,dissonance
23,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_B_high,B,False,0.45981668281972204
24,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_B_low,B,True,0.5876640737727241
25,synth_open_ended_15,OPEN_ENDED,student_A_low,A,True,0.45678953265393685
26,synth_open_ended_19,OPEN_ENDED,student_A_mid,A,True,0.5695099642084607
27,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_high,A,False,0.4438108692373621
28,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_A_high,A,False,0.38860770760322694
29,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_A_mid,A,True,0.5691100196689876
30,synth_mcq_0,MCQ,student_A_high,A,True,0.5548226528769218
31,synth_ethical_dilemma_5,ETHICAL_DILEMMA,student_A_mid,A,False,0.34656389773232726
32,dilemma_1,ETHICAL_DILEMMA,student_A_low,A,True,0.35505996866409567
33,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_B_low,B,True,0.4525058215340826
34,synth_open_ended_19,OPEN_ENDED,student_B_mid,B,True,0.39511227339517135
35,open_math_1,OPEN_ENDED,student_B_low,B,True,0.4878037442823171
36,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_B_low,B,True,0.552597963311839
37,mcq_math_1,MCQ,student_B_high,B,True,0.40947580832347574
38,synth_open_ended_14,OPEN_ENDED,student_A_mid,A,True,0.5508912871650713
39,synth_open_ended_3,OPEN_ENDED,student_A_high,A,True,0.5721310866468645
40,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_B_mid,B,False,0.3174325445164342
41,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_A_low,A,True,0.4594233123013733
42,synth_open_ended_3,OPEN_ENDED,student_A_mid,A,True,0.38340663198024416
43,mcq_logic_1,MCQ,student_B_low,B,True,0.43202660985821056
44,synth_mcq_0,MCQ,student_A_low,A,False,0.4394920368580959
45,mcq_math_1,MCQ,student_A_high,A,True,0.5139774588935094
46,synth_ethical_dilemma_5,ETHICAL_DILEMMA,student_B_mid,B,True,0.568690464415109
47,dilemma_2,ETHICAL_DILEMMA,student_B_low,B,True,0.5152917442924703
48,mcq_ethics_1,MCQ,student_A_high,A,True,0.40961353895974
49,open_fairness_1,OPEN_ENDED,student_B_low,B,True,0.3976028191550031
50,dilemma_1,ETHICAL_DILEMMA,student_B_high,B,False,0.535147232812714
51,mcq_privacy_1,MCQ,student_A_low,A,True,0.42989174786033013
52,synth_mcq_0,MCQ,student_A_high,A,True,0.509456917682974
53,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_low,A,False,0.5523611118644869
54,synth_open_ended_3,OPEN_ENDED,student_B_high,B,True,0.34146161149155924
55,dilemma_1,ETHICAL_DILEMMA,student_A_mid,A,True,0.34882304583148727
56,open_math_1,OPEN_ENDED,student_A_high,A,True,0.4242078281367709
57,mcq_ml_1,MCQ,student_A_mid,A,True,0.34311559843666023
58,open_privacy_1,OPEN_ENDED,student_B_low,B,True,0.3819561574502629
59,synth_open_ended_13,OPEN_ENDED,student_B_mid,B,True,0.5032862290799383
60,synth_open_ended_19,OPEN_ENDED,student_B_high,B,True,0.5047744794627661
61,dilemma_1,ETHICAL_DILEMMA,student_B_low,B,False,0.5193407929958386
62,synth_open_ended_1,OPEN_ENDED,student_B_high,B,False,0.566271326546413
63,mcq_math_1,MCQ,student_B_high,B,True,0.5053686220181032
64,synth_ethical_dilemma_5,ETHICAL_DILEMMA,student_B_high,B,True,0.4444474020978842
65,open_privacy_1,OPEN_ENDED,student_A_high,A,True,0.34133806077834156
66,dilemma_1,ETHICAL_DILEMMA,student_A_high,A,True,0.41137579112648315
67,dilemma_1,ETHICAL_DILEMMA,student_A_low,A,True,0.3735776919069629
68,dilemma_2,ETHICAL_DILEMMA,student_A_high,A,True,0.45892369985474935
69,synth_open_ended_14,OPEN_ENDED,student_B_mid,B,True,0.5750545222887586
70,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_B_high,B,True,0.3150320069090801
71,synth_open_ended_1,OPEN_ENDED,student_A_mid,A,True,0.4374786124609542
72,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_low,B,True,0.35317065037478174
73,mcq_ml_1,MCQ,student_A_low,A,True,0.42094206123572453
74,synth_open_ended_16,OPEN_ENDED,student_A_low,A,True,0.4988729142630286
75,synth_open_ended_16,OPEN_ENDED,student_A_mid,A,False,0.36075672237725576
76,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_B_high,B,False,0.48306823332997373
77,open_privacy_1,OPEN_ENDED,student_B_high,B,False,0.5234974577339065
78,synth_open_ended_19,OPEN_ENDED,student_B_high,B,False,0.3503098559033343
79,synth_open_ended_14,OPEN_ENDED,student_A_low,A,True,0.5798702347239759
80,synth_open_ended_15,OPEN_ENDED,student_B_low,B,True,0.5058488746845451
81,synth_open_ended_3,OPEN_ENDED,student_A_low,A,True,0.5362391623894507
82,dilemma_1,ETHICAL_DILEMMA,student_B_low,B,True,0.3202555440562245
83,open_privacy_1,OPEN_ENDED,student_A_high,A,False,0.3278268232273484
84,synth_open_ended_14,OPEN_ENDED,student_B_low,B,True,0.35288740950663905
85,open_privacy_1,OPEN_ENDED,student_B_mid,B,True,0.49682216372851895
86,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_B_high,B,False,0.547983445397379
87,mcq_ml_1,MCQ,student_A_high,A,True,0.5670791885470856
88,mcq_privacy_1,MCQ,student_B_mid,B,True,0.34040760747700416
89,dilemma_3,ETHICAL_DILEMMA,student_A_high,A,True,0.48587077689309355
90,dilemma_3,ETHICAL_DILEMMA,student_B_high,B,True,0.5935902431701316
91,synth_open_ended_1,OPEN_ENDED,student_B_mid,B,True,0.42260081321001386
92,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_A_low,A,True,0.4135778362679193
93,dilemma_3,ETHICAL_DILEMMA,student_B_mid,B,True,0.583655967306572
94,dilemma_1,ETHICAL_DILEMMA,student_A_high,A,True,0.5359949137480797
95,open_privacy_1,OPEN_ENDED,student_A_low,A,True,0.47828180829047395
96,mcq_math_1,MCQ,student_B_mid,B,False,0.5513150574561123
97,mcq_math_1,MCQ,student_A_high,A,True,0.4566752681947116
98,mcq_privacy_1,MCQ,student_A_low,A,True,0.42870783640722376
99,synth_open_ended_1,OPEN_ENDED,student_B_high,B,True,0.31794730119518977
