episode,task_id,task_type,student_id,demographic_group,correct,dissonance
82,synth_open_ended_19,OPEN_ENDED,student_B_low,B,False,0.5715533599842599
83,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_mid,A,True,0.7830972736738184
84,dilemma_3,ETHICAL_DILEMMA,student_B_low,B,True,2.49
85,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_B_high,B,True,0.5715533599842599
86,mcq_ml_1,MCQ,student_B_low,B,True,0.0
87,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_mid,B,False,0.04839578695793954
88,synth_mcq_18,MCQ,student_B_low,B,False,0.2865793192006838
89,synth_open_ended_19,OPEN_ENDED,student_B_mid,B,False,1.462387036772637
90,synth_open_ended_13,OPEN_ENDED,student_B_high,B,False,1.659389943543854
91,synth_open_ended_19,OPEN_ENDED,student_B_mid,B,False,1.4089039196664688
92,synth_open_ended_19,OPEN_ENDED,student_B_low,B,False,0.46812227602727685
93,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_mid,A,True,0.46812227602727685
94,open_ethics_1,OPEN_ENDED,student_B_low,B,False,0.4979999999999999
95,synth_open_ended_12,OPEN_ENDED,student_B_mid,B,False,1.3697656503669742
96,synth_open_ended_1,OPEN_ENDED,student_A_mid,A,False,0.4979999999999999
97,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_A_mid,A,True,1.9919999999999998
98,synth_open_ended_1,OPEN_ENDED,student_B_low,B,False,0.9959999999999998
99,open_ethics_1,OPEN_ENDED,student_A_low,A,False,0.4979999999999999
