episode,task_id,task_type,student_id,demographic_group,correct,dissonance
49,multi_agent_2,ETHICAL_DILEMMA,student_A_mid,A,True,0.0
50,synth_open_ended_12,OPEN_ENDED,student_A_high,A,False,0.0
51,synth_open_ended_16,OPEN_ENDED,student_A_mid,A,False,0.0
52,mcq_math_1,MCQ,student_A_mid,A,True,0.0
53,dilemma_1,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
54,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_B_low,B,True,0.0
55,multi_agent_2,ETHICAL_DILEMMA,student_A_mid,A,True,0.0
56,open_ethics_1,OPEN_ENDED,student_A_low,A,False,0.0
57,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
58,open_privacy_1,OPEN_ENDED,student_B_high,B,False,0.0
59,open_privacy_1,OPEN_ENDED,student_A_mid,A,False,0.0
60,synth_open_ended_14,OPEN_ENDED,student_B_low,B,False,0.0
61,synth_open_ended_16,OPEN_ENDED,student_B_low,B,False,0.0
62,mcq_logic_1,MCQ,student_A_mid,A,True,0.0
63,mcq_logic_1,MCQ,student_A_low,A,True,0.0
64,synth_open_ended_16,OPEN_ENDED,student_A_high,A,False,0.0
65,open_ethics_1,OPEN_ENDED,student_B_mid,B,False,0.0
66,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_mid,A,True,0.0
67,synth_open_ended_19,OPEN_ENDED,student_A_low,A,False,0.0
68,dilemma_1,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
69,mcq_privacy_1,MCQ,student_A_mid,A,True,0.0
70,synth_open_ended_16,OPEN_ENDED,student_A_high,A,False,0.0
71,open_privacy_1,OPEN_ENDED,student_B_high,B,False,0.0
72,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
73,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_low,A,True,0.0
74,multi_agent_1,ETHICAL_DILEMMA,student_B_high,B,True,0.0
75,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_B_mid,B,True,0.0
76,open_ethics_1,OPEN_ENDED,student_A_high,A,False,0.0
77,synth_open_ended_3,OPEN_ENDED,student_A_mid,A,False,0.0
78,multi_agent_1,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
79,synth_open_ended_3,OPEN_ENDED,student_A_low,A,False,0.0
80,multi_agent_2,ETHICAL_DILEMMA,student_A_mid,A,True,0.0
81,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_A_low,A,True,0.0
82,multi_agent_2,ETHICAL_DILEMMA,student_A_high,A,True,0.0
83,synth_open_ended_19,OPEN_ENDED,student_B_low,B,False,0.0
84,synth_open_ended_3,OPEN_ENDED,student_B_mid,B,False,0.0
85,open_fairness_1,OPEN_ENDED,student_B_low,B,False,0.0
86,synth_open_ended_13,OPEN_ENDED,student_A_mid,A,False,0.0
87,mcq_privacy_1,MCQ,student_B_mid,B,True,0.0
88,synth_open_ended_1,OPEN_ENDED,student_A_high,A,False,0.0
89,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_high,A,True,0.0
90,dilemma_2,ETHICAL_DILEMMA,student_B_low,B,True,0.0
91,mcq_ethics_1,MCQ,student_A_low,A,False,0.0
92,open_fairness_1,OPEN_ENDED,student_B_high,B,False,0.0
93,open_math_1,OPEN_ENDED,student_B_low,B,False,0.0
94,synth_open_ended_13,OPEN_ENDED,student_B_high,B,False,0.0
95,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_A_high,A,True,0.0
96,mcq_logic_1,MCQ,student_B_mid,B,True,0.0
97,synth_open_ended_3,OPEN_ENDED,student_A_low,A,False,0.0
98,synth_mcq_18,MCQ,student_B_low,B,False,0.0
99,multi_agent_2,ETHICAL_DILEMMA,student_A_low,A,True,0.0
