episode,task_id,task_type,student_id,demographic_group,correct,dissonance
51,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_A_high,A,True,0.12263697867118364
52,mcq_math_1,MCQ,student_B_high,B,False,0.4752928885621823
53,synth_open_ended_19,OPEN_ENDED,student_B_mid,B,False,0.3976105327299311
54,dilemma_3,ETHICAL_DILEMMA,student_B_mid,B,True,0.6719999999999999
55,synth_open_ended_19,OPEN_ENDED,student_A_high,A,False,0.26417739352851705
56,synth_open_ended_1,OPEN_ENDED,student_B_low,B,False,0.47470499478078854
57,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_low,B,True,0.6719999999999999
58,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_low,A,True,0.47470499478078854
59,synth_ethical_dilemma_5,ETHICAL_DILEMMA,student_B_mid,B,False,0.23231746133060782
60,synth_open_ended_13,OPEN_ENDED,student_A_high,A,False,0.5039999999999999
61,synth_open_ended_3,OPEN_ENDED,student_A_low,A,False,0.33529791113053964
62,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_B_high,B,True,0.23231746133060782
63,dilemma_2,ETHICAL_DILEMMA,student_B_mid,B,True,0.0
64,synth_open_ended_14,OPEN_ENDED,student_B_low,B,False,0.046194083680344666
65,synth_open_ended_16,OPEN_ENDED,student_A_high,A,False,0.33529791113053964
66,dilemma_2,ETHICAL_DILEMMA,student_A_mid,A,True,0.09667736069420657
67,mcq_privacy_1,MCQ,student_A_low,A,False,0.5859076388420332
68,mcq_logic_1,MCQ,student_B_low,B,False,0.23231746133060782
69,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_high,B,True,0.09667736069420657
70,synth_open_ended_8,OPEN_ENDED,student_A_mid,A,False,0.3976105327299311
71,open_fairness_1,OPEN_ENDED,student_A_mid,A,False,0.47470499478078854
72,open_privacy_1,OPEN_ENDED,student_A_mid,A,False,0.26417739352851705
73,multi_agent_2,ETHICAL_DILEMMA,student_B_mid,B,False,0.5277990998652764
74,dilemma_1,ETHICAL_DILEMMA,student_B_low,B,True,0.2475215237899724
75,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_A_low,A,True,0.16800000000000015
76,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_B_high,B,True,0.0
77,synth_open_ended_13,OPEN_ENDED,student_A_low,A,False,0.016326289576172374
78,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_A_low,A,True,0.8399999999999999
79,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_A_mid,A,True,0.16799999999999995
80,dilemma_2,ETHICAL_DILEMMA,student_B_mid,B,True,0.5597941978220229
81,synth_open_ended_12,OPEN_ENDED,student_B_high,B,False,0.5039999999999999
82,synth_open_ended_8,OPEN_ENDED,student_A_mid,A,False,0.8399999999999999
83,dilemma_2,ETHICAL_DILEMMA,student_B_mid,B,True,0.19281318168143707
84,dilemma_2,ETHICAL_DILEMMA,student_A_mid,A,True,0.23231746133060782
85,multi_agent_2,ETHICAL_DILEMMA,student_A_low,A,False,0.09667736069420657
86,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_B_low,B,True,0.46208961699126844
87,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_A_high,A,True,0.23231746133060782
88,synth_mcq_0,MCQ,student_B_high,B,False,0.8399999999999999
89,open_privacy_1,OPEN_ENDED,student_A_low,A,False,0.016326289576172374
90,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_high,B,True,0.5859076388420332
91,synth_open_ended_15,OPEN_ENDED,student_B_high,B,False,0.5039999999999999
92,open_ethics_1,OPEN_ENDED,student_A_mid,A,False,0.23231746133060782
93,mcq_ethics_1,MCQ,student_B_mid,B,False,0.19281318168143707
94,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_low,A,True,0.23231746133060782
95,dilemma_1,ETHICAL_DILEMMA,student_A_high,A,True,0.09667736069420657
96,open_math_1,OPEN_ENDED,student_B_low,B,False,0.2475215237899724
97,open_ethics_1,OPEN_ENDED,student_A_high,A,False,0.11704535933116175
98,synth_open_ended_16,OPEN_ENDED,student_B_mid,B,False,0.16800000000000015
99,dilemma_3,ETHICAL_DILEMMA,student_A_low,A,True,0.16800000000000015
