episode,task_id,task_type,student_id,demographic_group,correct,dissonance
152,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_A_low,A,True,0.45954715673338026
153,dilemma_2,ETHICAL_DILEMMA,student_A_high,A,False,0.3279812715972982
154,open_fairness_1,OPEN_ENDED,student_B_mid,B,True,0.4275307895976919
155,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_high,A,True,0.5471737083152389
156,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_A_low,A,True,0.4691587210413942
157,open_privacy_1,OPEN_ENDED,student_B_high,B,True,0.4762904923959129
158,multi_agent_1,ETHICAL_DILEMMA,student_B_mid,B,False,0.394415234239609
159,open_ethics_1,OPEN_ENDED,student_A_high,A,True,0.584955413974759
160,synth_open_ended_8,OPEN_ENDED,student_B_low,B,True,0.4880857021296806
161,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_B_mid,B,False,0.59601357373446
162,synth_open_ended_1,OPEN_ENDED,student_B_mid,B,False,0.310929058704865
163,mcq_logic_1,MCQ,student_A_mid,A,True,0.3876934630289975
164,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_B_mid,B,True,0.4458135748682619
165,synth_open_ended_3,OPEN_ENDED,student_A_high,A,True,0.5292228160263871
166,synth_open_ended_3,OPEN_ENDED,student_A_high,A,False,0.413020583462564
167,open_fairness_1,OPEN_ENDED,student_A_mid,A,False,0.31991948371298234
168,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_low,A,False,0.3450388670247771
169,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_B_high,B,True,0.3752558674965366
170,synth_open_ended_19,OPEN_ENDED,student_B_low,B,False,0.31346409674288295
171,synth_open_ended_3,OPEN_ENDED,student_B_high,B,True,0.5376812511511206
172,synth_mcq_18,MCQ,student_B_mid,B,True,0.33218611725711805
173,synth_open_ended_15,OPEN_ENDED,student_B_mid,B,True,0.5272048298219756
174,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_A_mid,A,True,0.46183132759931683
175,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_low,A,True,0.3303580100259997
176,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_B_high,B,True,0.5592325061446036
177,dilemma_3,ETHICAL_DILEMMA,student_B_mid,B,False,0.41500283802315235
178,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_B_low,B,False,0.44958001151763793
179,synth_open_ended_1,OPEN_ENDED,student_A_mid,A,True,0.3290258695083288
180,mcq_ethics_1,MCQ,student_A_mid,A,False,0.5707469902268756
181,synth_mcq_0,MCQ,student_A_high,A,True,0.4310967864934355
182,mcq_privacy_1,MCQ,student_A_low,A,True,0.5078314707764989
183,synth_open_ended_16,OPEN_ENDED,student_A_low,A,True,0.5986665898757328
184,dilemma_1,ETHICAL_DILEMMA,student_A_high,A,True,0.3583884634814767
185,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_mid,B,True,0.42205675181724794
186,dilemma_3,ETHICAL_DILEMMA,student_A_mid,A,False,0.5457778156679959
187,dilemma_2,ETHICAL_DILEMMA,student_B_mid,B,True,0.4267485251754456
188,synth_open_ended_12,OPEN_ENDED,student_A_low,A,False,0.3595148889844584
189,open_privacy_1,OPEN_ENDED,student_A_low,A,False,0.52337392785541
190,dilemma_3,ETHICAL_DILEMMA,student_B_low,B,False,0.3210343296132552
191,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_mid,A,False,0.55609520070135
192,multi_agent_2,ETHICAL_DILEMMA,student_B_high,B,False,0.34975980891700287
193,multi_agent_2,ETHICAL_DILEMMA,student_A_high,A,True,0.49284112930007445
194,mcq_math_1,MCQ,student_B_high,B,True,0.42310240766971247
195,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_A_high,A,True,0.45888757228784516
196,synth_open_ended_3,OPEN_ENDED,student_A_mid,A,True,0.5172036756553045
197,dilemma_1,ETHICAL_DILEMMA,student_A_mid,A,True,0.5834415515832115
198,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_B_low,B,True,0.3405664086011958
199,multi_agent_2,ETHICAL_DILEMMA,student_B_high,B,False,0.596534224149579
200,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_B_high,B,True,0.5193089619445231
201,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_A_mid,A,True,0.503743610531668
202,synth_open_ended_12,OPEN_ENDED,student_B_mid,B,True,0.4929502630620165
203,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_B_high,B,False,0.41294083032190976
204,synth_open_ended_12,OPEN_ENDED,student_A_high,A,True,0.3312750648840003
205,dilemma_3,ETHICAL_DILEMMA,student_B_high,B,True,0.42039190061465886
206,dilemma_2,ETHICAL_DILEMMA,student_B_high,B,True,0.5943829571979817
207,dilemma_2,ETHICAL_DILEMMA,student_B_high,B,True,0.4946324711665663
208,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_low,A,True,0.5126586235322437
209,synth_ethical_dilemma_5,ETHICAL_DILEMMA,student_B_high,B,True,0.5645721651416782
210,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_B_mid,B,True,0.5395052438279583
211,synth_open_ended_19,OPEN_ENDED,student_B_low,B,False,0.5909381123252158
212,open_ethics_1,OPEN_ENDED,student_A_low,A,True,0.5458583915653026
213,dilemma_3,ETHICAL_DILEMMA,student_A_mid,A,True,0.48312219583004196
214,mcq_logic_1,MCQ,student_A_mid,A,True,0.52370250019809
215,synth_ethical_dilemma_5,ETHICAL_DILEMMA,student_B_high,B,False,0.32746795031117065
216,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_B_mid,B,False,0.3193372297364726
217,dilemma_1,ETHICAL_DILEMMA,student_A_low,A,False,0.5926212971478664
218,mcq_privacy_1,MCQ,student_B_mid,B,True,0.38096980318690254
219,synth_open_ended_12,OPEN_ENDED,student_A_high,A,False,0.517067806227541
220,open_math_1,OPEN_ENDED,student_A_low,A,True,0.4360842535363866
221,synth_mcq_0,MCQ,student_A_low,A,False,0.3586258765231867
222,synth_open_ended_8,OPEN_ENDED,student_A_mid,A,True,0.48973387040723587
223,synth_open_ended_3,OPEN_ENDED,student_A_mid,A,True,0.583184137758779
224,synth_mcq_0,MCQ,student_A_high,A,False,0.3190990767956591
225,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_A_mid,A,True,0.31707396063853527
226,synth_open_ended_3,OPEN_ENDED,student_A_high,A,False,0.5015953612973825
227,synth_open_ended_8,OPEN_ENDED,student_A_mid,A,True,0.32416348401393397
228,synth_mcq_0,MCQ,student_A_mid,A,True,0.579538385865895
229,multi_agent_1,ETHICAL_DILEMMA,student_B_mid,B,False,0.4770639823033874
230,synth_ethical_dilemma_5,ETHICAL_DILEMMA,student_A_low,A,False,0.35845130594441754
231,synth_open_ended_8,OPEN_ENDED,student_A_low,A,False,0.46888977340046656
232,mcq_math_1,MCQ,student_B_low,B,True,0.5412003480789203
233,dilemma_3,ETHICAL_DILEMMA,student_A_high,A,False,0.3420539226609995
234,multi_agent_1,ETHICAL_DILEMMA,student_B_mid,B,True,0.32826895933383005
235,mcq_privacy_1,MCQ,student_B_low,B,True,0.4490938681380383
236,synth_open_ended_19,OPEN_ENDED,student_A_low,A,False,0.5810719620068033
237,synth_open_ended_12,OPEN_ENDED,student_B_mid,B,True,0.5540622609341738
238,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_A_low,A,True,0.4562311823877506
239,synth_mcq_0,MCQ,student_A_low,A,True,0.39868309514294775
240,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_B_mid,B,False,0.4942232468628208
241,dilemma_1,ETHICAL_DILEMMA,student_B_low,B,True,0.5598827320247917
242,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_B_high,B,False,0.5780791087679
243,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_mid,A,True,0.33024341334053403
244,open_privacy_1,OPEN_ENDED,student_A_high,A,False,0.42078390951103484
245,dilemma_3,ETHICAL_DILEMMA,student_B_high,B,True,0.39670163184241325
246,open_math_1,OPEN_ENDED,student_A_mid,A,False,0.46777266861028544
247,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_B_high,B,False,0.5379062365804769
248,multi_agent_2,ETHICAL_DILEMMA,student_A_mid,A,False,0.46928886174881596
249,mcq_privacy_1,MCQ,student_B_low,B,False,0.4830073525334736
250,open_ethics_1,OPEN_ENDED,student_B_low,B,True,0.5429809421135124
251,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_B_mid,B,True,0.5604717385216973
252,synth_open_ended_19,OPEN_ENDED,student_B_mid,B,True,0.5385970387583254
253,mcq_privacy_1,MCQ,student_B_low,B,True,0.5555895106804771
254,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_B_high,B,False,0.3553337882660524
255,synth_open_ended_12,OPEN_ENDED,student_B_mid,B,False,0.3770027676426503
256,mcq_privacy_1,MCQ,student_A_high,A,True,0.39842134276828234
257,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_A_low,A,False,0.3012009487328337
258,synth_ethical_dilemma_5,ETHICAL_DILEMMA,student_B_low,B,True,0.5892847946112324
259,synth_open_ended_3,OPEN_ENDED,student_A_high,A,True,0.42470502274392874
260,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_B_low,B,True,0.416800201677495
261,multi_agent_2,ETHICAL_DILEMMA,student_B_mid,B,True,0.5725037026624789
262,synth_open_ended_1,OPEN_ENDED,student_B_mid,B,False,0.5634944192681575
263,multi_agent_1,ETHICAL_DILEMMA,student_A_mid,A,False,0.41442306852087074
264,multi_agent_2,ETHICAL_DILEMMA,student_A_high,A,False,0.5052917459039286
265,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_B_low,B,False,0.5405405449967672
266,dilemma_3,ETHICAL_DILEMMA,student_B_low,B,False,0.5720707254166593
267,mcq_ml_1,MCQ,student_B_high,B,True,0.5151058418288665
268,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_B_high,B,False,0.3495235806263437
269,mcq_ethics_1,MCQ,student_A_low,A,True,0.5453447781732506
270,dilemma_3,ETHICAL_DILEMMA,student_B_high,B,False,0.3383647153056949
271,open_math_1,OPEN_ENDED,student_B_high,B,True,0.36198894781571606
272,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_mid,B,True,0.4170775886841586
273,mcq_math_1,MCQ,student_B_high,B,False,0.4873086735351681
274,synth_open_ended_8,OPEN_ENDED,student_B_high,B,True,0.48243867487674086
275,synth_mcq_0,MCQ,student_B_mid,B,True,0.43126090703145137
276,synth_open_ended_8,OPEN_ENDED,student_A_high,A,True,0.36110680472405393
277,dilemma_1,ETHICAL_DILEMMA,student_B_low,B,False,0.3117958149099811
278,synth_open_ended_1,OPEN_ENDED,student_B_mid,B,True,0.3576942120827068
279,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_mid,A,False,0.4159121808793992
280,dilemma_1,ETHICAL_DILEMMA,student_A_low,A,True,0.5485943543780986
281,open_ethics_1,OPEN_ENDED,student_A_low,A,True,0.3556973086852111
282,open_privacy_1,OPEN_ENDED,student_B_high,B,True,0.4780020376234192
283,multi_agent_1,ETHICAL_DILEMMA,student_B_high,B,True,0.34300266663099044
284,open_ethics_1,OPEN_ENDED,student_B_mid,B,True,0.37026770286331845
285,synth_ethical_dilemma_4,ETHICAL_DILEMMA,student_B_mid,B,True,0.4359575805147198
286,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_mid,A,True,0.3517101679692742
287,synth_open_ended_3,OPEN_ENDED,student_B_mid,B,False,0.5840676873401273
288,synth_mcq_0,MCQ,student_A_high,A,True,0.5464665697916677
289,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_A_high,A,True,0.4345793424051404
290,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_B_high,B,True,0.5085644469180055
291,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_B_high,B,True,0.38226072068802
292,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_A_mid,A,True,0.39696218684783485
293,multi_agent_1,ETHICAL_DILEMMA,student_A_mid,A,False,0.4555741777054061
294,multi_agent_2,ETHICAL_DILEMMA,student_B_low,B,False,0.41557411826713386
295,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_A_high,A,True,0.5567912400522375
296,synth_ethical_dilemma_5,ETHICAL_DILEMMA,student_A_high,A,True,0.4613491196994051
297,mcq_ml_1,MCQ,student_B_low,B,True,0.37466391844436364
298,mcq_math_1,MCQ,student_A_high,A,True,0.5696450677010754
299,mcq_privacy_1,MCQ,student_B_mid,B,True,0.5507655052659427
300,synth_open_ended_1,OPEN_ENDED,student_A_high,A,True,0.3184871995132836
301,mcq_logic_1,MCQ,student_B_high,B,True,0.30422839363855675
302,synth_open_ended_19,OPEN_ENDED,student_A_mid,A,True,0.35156080926940547
303,mcq_ml_1,MCQ,student_B_high,B,True,0.5400599829109509
304,mcq_ml_1,MCQ,student_B_mid,B,True,0.545084419276844
305,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_A_mid,A,True,0.5570210053310327
306,mcq_ml_1,MCQ,student_B_mid,B,True,0.31958317034359796
307,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_A_low,A,True,0.33768751366549643
308,mcq_ethics_1,MCQ,student_B_high,B,False,0.41908640855145013
309,dilemma_1,ETHICAL_DILEMMA,student_A_low,A,True,0.44221686477834454
310,dilemma_3,ETHICAL_DILEMMA,student_A_high,A,False,0.563152609913675
311,synth_open_ended_13,OPEN_ENDED,student_B_low,B,True,0.46255464603350005
312,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_B_mid,B,False,0.35090907967255963
313,dilemma_1,ETHICAL_DILEMMA,student_B_low,B,False,0.4745996176367965
314,open_math_1,OPEN_ENDED,student_B_mid,B,True,0.38193996378200207
315,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_low,A,True,0.3006705614242191
316,dilemma_3,ETHICAL_DILEMMA,student_A_high,A,False,0.5494086377649084
317,open_privacy_1,OPEN_ENDED,student_A_high,A,True,0.4144046704762917
318,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_mid,A,False,0.4262735098411846
319,dilemma_1,ETHICAL_DILEMMA,student_A_high,A,True,0.4486961923728567
320,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_B_high,B,True,0.3865160110242509
321,synth_open_ended_14,OPEN_ENDED,student_A_low,A,True,0.48542215147322665
322,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_B_mid,B,True,0.4293644904377505
323,synth_open_ended_15,OPEN_ENDED,student_A_high,A,True,0.5311827997915296
324,open_fairness_1,OPEN_ENDED,student_B_mid,B,True,0.4066557055905739
325,synth_open_ended_8,OPEN_ENDED,student_B_high,B,False,0.3073450324402831
326,mcq_math_1,MCQ,student_B_low,B,False,0.3488249157899569
327,open_privacy_1,OPEN_ENDED,student_B_mid,B,False,0.4517274834963988
328,synth_open_ended_12,OPEN_ENDED,student_B_mid,B,True,0.48692557724106633
329,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_A_high,A,True,0.39693846184364123
